CustomerID,Age,Income,EmploymentStatus,LoanProduct,LoanAmount,RepaymentHistory,Frequency,Recency,Monetary,LoanTaken,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,AgeGroup,IncomeBracket
1330,42,138843,0,3,256011,1,7,1,197894,0,4,2,2,8,Medium,3,4
1331,56,106593,1,4,286719,1,4,7,270041,0,2,1,3,6,Low,5,3
1332,26,48992,1,2,27231,1,2,10,14537,0,1,1,1,3,Low,2,1
1333,39,132050,0,2,344079,1,19,8,420162,0,2,4,4,10,High,3,4
1334,60,101531,0,1,183803,1,2,6,324469,0,3,1,3,7,Medium,5,3
1335,63,68803,0,0,290244,1,16,10,406897,0,1,4,4,9,Medium,5,2
1336,21,129975,1,3,146840,1,12,4,124940,0,3,3,1,7,Medium,1,4
1337,43,83477,0,3,497051,2,15,7,340531,1,2,3,3,8,Medium,3,2
1338,46,33210,0,1,195409,1,10,3,357681,1,4,2,3,9,Medium,4,1
1339,62,103329,0,1,252457,1,6,2,347265,0,4,2,3,9,Medium,5,3
1340,51,46270,0,3,254130,1,13,6,372676,0,3,3,3,9,Medium,4,1
1341,40,82008,2,4,55697,1,6,2,314182,0,4,2,3,9,Medium,3,2
1342,54,25197,1,4,16357,2,2,6,59833,0,3,1,1,5,Low,4,1
1343,28,133857,1,0,465189,0,14,10,315267,0,1,3,3,7,Medium,2,4
1344,23,27452,0,3,161018,1,18,3,35117,1,4,4,1,9,Medium,1,1
1345,35,61486,0,3,222496,0,6,2,338275,1,4,2,3,9,Medium,2,2
1346,38,34859,0,3,76038,0,19,8,421990,0,2,4,4,10,High,3,1
1347,59,47236,0,3,373056,1,14,4,250173,0,3,3,2,8,Medium,5,1
1348,53,51899,2,1,60149,0,13,4,310835,0,3,3,3,9,Medium,4,2
1349,58,52083,0,2,10566,1,8,7,451359,0,2,2,4,8,Medium,5,2
1350,55,87708,0,3,127474,1,5,8,473351,0,2,1,4,7,Medium,4,3
1351,51,131462,0,2,308720,0,13,9,208070,1,2,3,2,7,Medium,4,4
1352,34,36663,1,4,320462,1,6,10,411523,0,1,2,4,7,Medium,2,1
1353,54,113076,0,0,336694,0,19,8,437352,1,2,4,4,10,High,4,3
1354,42,138665,0,4,394203,1,11,4,259374,1,3,3,3,9,Medium,3,4
1355,55,39053,0,3,56408,0,16,2,294675,0,4,4,3,11,High,4,1
1356,29,31085,1,4,451722,1,5,10,309318,0,1,1,3,5,Low,2,1
1357,40,50564,0,1,254070,1,12,5,172782,1,3,3,2,8,Medium,3,1
1358,59,109745,2,2,346293,1,17,7,432784,1,2,4,4,10,High,5,3
1359,39,79095,1,3,307311,0,2,2,395899,1,4,1,4,9,Medium,3,2
1360,38,89517,0,1,300843,1,10,4,281558,1,3,2,3,8,Medium,3,3
1361,44,41153,1,2,253089,1,15,6,460510,0,3,3,4,10,High,3,1
1362,48,25247,0,1,316689,1,19,8,167795,0,2,4,2,8,Medium,4,1
1363,23,30553,2,4,498985,1,17,10,361716,0,1,4,3,8,Medium,1,1
1364,44,40811,0,3,188501,2,19,6,277405,1,3,4,3,10,High,3,1
1365,57,115381,0,4,381071,1,19,6,198059,1,3,4,2,9,Medium,5,3
1366,51,26135,0,0,223422,1,13,6,72913,0,3,3,1,7,Medium,4,1
1367,29,25573,0,3,290530,1,13,4,241699,0,3,3,2,8,Medium,2,1
1368,62,138819,2,4,326417,1,16,3,187327,0,4,4,2,10,High,5,4
1369,24,144588,0,3,117312,1,3,1,250602,1,4,1,2,7,Medium,1,4
1370,27,99267,1,2,308729,0,4,2,268415,0,4,1,3,8,Medium,2,3
1371,62,27189,0,3,397270,2,7,2,370468,1,4,2,3,9,Medium,5,1
1372,34,100077,2,3,240364,1,3,10,443532,1,1,1,4,6,Low,2,3
1373,43,63646,0,2,12509,1,9,7,164491,1,2,2,2,6,Low,3,2
1374,38,96623,0,4,223924,2,8,11,300346,0,1,2,3,6,Low,3,3
1375,45,131971,0,3,247225,1,18,6,418198,0,3,4,4,11,High,3,4
1376,63,73687,1,1,343751,1,14,8,262501,1,2,3,3,8,Medium,5,2
1377,19,88312,0,3,229350,1,5,9,336451,0,2,1,3,6,Low,1,3
1378,60,127615,0,4,379529,1,3,5,216481,0,3,1,2,6,Low,5,4
1379,18,47564,0,2,214836,1,10,11,112030,1,1,2,1,4,Low,,1
1380,53,48835,1,4,213222,2,11,3,177412,0,4,3,2,9,Medium,4,1
1381,43,81587,0,0,474053,1,17,4,351214,0,3,4,3,10,High,3,2
1382,46,27697,0,3,260117,0,8,11,41892,0,1,2,1,4,Low,4,1
1383,38,100165,0,3,68305,1,9,8,475869,0,2,2,4,8,Medium,3,3
1384,28,93922,1,2,368229,1,8,3,141674,0,4,2,2,8,Medium,2,3
1385,57,37046,2,3,309995,1,2,2,393152,1,4,1,4,9,Medium,5,1
1386,28,77823,0,1,344054,0,4,7,85957,0,2,1,1,4,Low,2,2
1387,53,93580,0,1,39407,1,16,4,102210,1,3,4,1,8,Medium,4,3
1388,56,73370,0,4,313750,1,9,8,403383,0,2,2,4,8,Medium,5,2
1389,57,29615,0,2,112277,2,9,1,207094,0,4,2,2,8,Medium,5,1
1390,52,133338,0,0,215590,0,5,8,320345,0,2,1,3,6,Low,4,4
1391,51,25060,1,4,135204,2,3,5,54698,0,3,1,1,5,Low,4,1
1392,64,96436,0,2,495010,1,14,2,266677,0,4,3,3,10,High,5,3
1393,41,80519,2,2,443868,0,15,1,229800,0,4,3,2,9,Medium,3,2
1394,39,140562,0,4,146320,1,6,6,222414,0,3,2,2,7,Medium,3,4
1395,22,91117,1,4,277659,2,16,9,463465,0,2,4,4,10,High,1,3
1396,50,81158,0,3,367722,2,10,9,330897,1,2,2,3,7,Medium,4,2
1397,53,54782,0,0,359489,2,14,9,80479,0,2,3,1,6,Low,4,2
1398,64,105709,0,1,146902,2,12,11,206432,1,1,3,2,6,Low,5,3
1399,37,98533,0,3,327775,1,9,4,331831,0,3,2,3,8,Medium,3,3
1400,36,128939,0,2,367928,0,19,6,171955,0,3,4,2,9,Medium,3,4
1401,52,78255,1,0,130496,1,12,10,398434,1,1,3,4,8,Medium,4,2
1402,60,131952,2,0,405015,0,13,6,37893,0,3,3,1,7,Medium,5,4
1403,34,92684,0,4,210155,2,13,5,18169,0,3,3,1,7,Medium,2,3
1404,62,76918,0,0,233170,1,17,2,250701,0,4,4,2,10,High,5,2
1405,60,146093,0,0,412544,1,2,7,313602,0,2,1,3,6,Low,5,4
1406,51,104284,0,2,410895,0,9,1,443590,0,4,2,4,10,High,4,3
1407,26,99558,0,3,26058,1,8,6,194744,1,3,2,2,7,Medium,2,3
1408,43,105549,1,0,393370,1,7,5,79951,0,3,2,1,6,Low,3,3
1409,19,124223,2,4,233845,1,5,5,271324,0,3,1,3,7,Medium,1,4
1410,26,101422,2,3,313840,1,19,8,436144,0,2,4,4,10,High,2,3
1411,26,140363,0,4,483658,1,3,9,220762,1,2,1,2,5,Low,2,4
1412,57,146352,1,0,245035,1,13,7,496361,0,2,3,4,9,Medium,5,4
1413,34,45256,1,3,43872,1,6,10,276910,0,1,2,3,6,Low,2,1
1414,18,50005,0,0,59971,2,11,8,166130,0,2,3,2,7,Medium,,1
1415,42,26638,0,2,349227,1,4,2,6942,0,4,1,1,6,Low,3,1
1416,60,57419,1,3,28306,1,3,2,147604,0,4,1,2,7,Medium,5,2
1417,57,53377,0,4,426426,1,4,8,484593,0,2,1,4,7,Medium,5,2
1418,59,126244,0,2,50693,1,3,6,310518,0,3,1,3,7,Medium,5,4
1419,42,63116,0,1,295383,1,13,8,231484,0,2,3,2,7,Medium,3,2
1420,56,56634,0,4,98366,0,15,9,333934,0,2,3,3,8,Medium,5,2
1421,52,102291,0,0,336061,1,12,9,300899,0,2,3,3,8,Medium,4,3
1422,20,43382,2,4,367512,1,15,11,389069,0,1,3,4,8,Medium,1,1
1423,54,135303,1,1,230449,2,11,6,326336,0,3,3,3,9,Medium,4,4
1424,61,76063,1,4,143519,1,11,8,347603,0,2,3,3,8,Medium,5,2
1425,61,42394,0,2,484120,1,13,2,364362,0,4,3,3,10,High,5,1
1426,47,87789,1,4,156343,2,12,8,225947,0,2,3,2,7,Medium,4,3
1427,55,123246,0,3,464091,1,6,3,314736,1,4,2,3,9,Medium,4,4
1428,51,130634,0,1,123469,0,19,1,387185,0,4,4,4,12,High,4,4
1429,29,20864,0,4,221582,1,19,7,115397,1,2,4,1,7,Medium,2,1
1430,36,119572,0,1,228117,1,3,1,248116,0,4,1,2,7,Medium,3,4
1431,54,60222,0,2,108434,2,16,11,280262,0,1,4,3,8,Medium,4,2
1432,61,33666,0,3,192915,1,9,1,118305,0,4,2,1,7,Medium,5,1
1433,34,143664,0,0,293365,1,14,1,243885,0,4,3,2,9,Medium,2,4
1434,27,40955,0,4,263180,2,3,4,497891,1,3,1,4,8,Medium,2,1
1435,64,130674,2,2,462604,1,3,4,69610,0,3,1,1,5,Low,5,4
1436,29,123533,0,1,359943,0,7,10,345843,1,1,2,3,6,Low,2,4
1437,33,101845,1,1,61467,0,19,11,169200,0,1,4,2,7,Medium,2,3
1438,41,136925,0,2,340413,1,3,6,13104,1,3,1,1,5,Low,3,4
1439,36,89590,0,4,116414,1,1,10,84722,0,1,1,1,3,Low,3,3
1440,25,147775,2,0,337729,1,12,3,13549,0,4,3,1,8,Medium,1,4
1441,48,86471,0,4,48086,0,6,10,131081,0,1,2,2,5,Low,4,3
1442,38,130476,0,3,378081,1,7,6,233870,1,3,2,2,7,Medium,3,4
1443,34,108314,1,4,91624,1,2,7,100614,1,2,1,1,4,Low,2,3
1444,40,142579,0,3,86144,1,18,11,487920,0,1,4,4,9,Medium,3,4
1445,54,63298,1,1,5638,1,15,1,324384,0,4,3,3,10,High,4,2
1446,33,83108,0,3,471461,1,15,6,230074,0,3,3,2,8,Medium,2,2
1447,23,133864,0,0,337823,2,10,10,258489,1,1,2,3,6,Low,1,4
1448,25,68924,0,2,199006,1,17,1,237159,0,4,4,2,10,High,1,2
1449,42,36709,0,3,333904,1,18,7,299975,0,2,4,3,9,Medium,3,1
1450,35,29726,1,4,52234,0,18,10,220220,0,1,4,2,7,Medium,2,1
1451,42,80824,1,3,328193,1,15,5,196050,0,3,3,2,8,Medium,3,2
1452,29,60542,0,1,330987,2,6,10,238225,0,1,2,2,5,Low,2,2
1453,32,40245,0,3,184119,1,9,4,486468,1,3,2,4,9,Medium,2,1
1454,43,54753,1,0,115406,1,11,1,364606,1,4,3,3,10,High,3,2
1455,58,99788,0,3,145813,2,15,9,74474,0,2,3,1,6,Low,5,3
1456,62,41316,0,0,256183,1,3,7,243147,0,2,1,2,5,Low,5,1
1457,43,122907,0,4,330148,1,19,2,93233,0,4,4,1,9,Medium,3,4
1458,64,104698,0,1,328633,1,1,4,148681,1,3,1,2,6,Low,5,3
1459,49,35960,1,2,290135,2,17,4,477235,0,3,4,4,11,High,4,1
1460,27,50791,2,4,110711,0,11,8,408739,0,2,3,4,9,Medium,2,1
1461,33,127766,0,4,424297,1,18,2,425205,0,4,4,4,12,High,2,4
1462,24,45216,0,2,127761,0,11,11,498678,1,1,3,4,8,Medium,1,1
1463,34,52467,0,3,249166,1,7,5,187349,1,3,2,2,7,Medium,2,2
1464,40,84427,0,3,62304,1,1,10,371844,0,1,1,3,5,Low,3,2
1465,43,132470,0,3,413858,0,12,8,466035,1,2,3,4,9,Medium,3,4
1466,38,82047,1,1,263382,0,4,6,338916,0,3,1,3,7,Medium,3,2
1467,39,93290,0,4,342247,1,8,4,307721,1,3,2,3,8,Medium,3,3
1468,24,67014,0,0,374307,1,15,5,246334,0,3,3,2,8,Medium,1,2
1469,31,24078,0,2,253134,1,11,2,139177,0,4,3,2,9,Medium,2,1
1470,32,98389,0,4,123778,0,8,5,106856,0,3,2,1,6,Low,2,3
1471,24,70519,0,3,415615,0,12,3,90395,0,4,3,1,8,Medium,1,2
1472,26,24042,1,2,38103,1,3,3,137910,0,4,1,2,7,Medium,2,1
1473,25,69052,0,0,20330,0,4,7,488549,0,2,1,4,7,Medium,1,2
1474,40,34389,1,4,414680,0,12,3,291581,0,4,3,3,10,High,3,1
1475,46,115961,0,4,138206,0,8,4,481031,1,3,2,4,9,Medium,4,3
1476,35,88111,0,1,129679,1,10,7,76449,0,2,2,1,5,Low,2,3
1477,48,125058,0,4,54409,1,1,3,385243,1,4,1,4,9,Medium,4,4
1478,47,113715,0,4,231270,1,13,10,119176,0,1,3,1,5,Low,4,3
1479,56,70733,0,0,5184,1,7,10,161632,0,1,2,2,5,Low,5,2
1480,52,54754,0,0,494139,0,3,2,424424,0,4,1,4,9,Medium,4,2
1481,35,38624,1,2,126529,2,16,10,171730,0,1,4,2,7,Medium,2,1
1482,59,105886,1,3,447490,1,12,7,183427,0,2,3,2,7,Medium,5,3
1483,56,46681,0,0,242432,2,5,5,48003,0,3,1,1,5,Low,5,1
1484,34,109524,0,2,339943,1,18,1,266646,0,4,4,3,11,High,2,3
1485,31,101006,0,4,60810,1,8,10,191509,0,1,2,2,5,Low,2,3
1486,48,44704,0,2,83727,1,12,8,281790,0,2,3,3,8,Medium,4,1
1487,41,124272,0,2,205122,1,3,3,55560,0,4,1,1,6,Low,3,4
1488,52,114913,1,2,430950,1,16,11,123560,0,1,4,1,6,Low,4,3
1489,61,114108,0,2,469829,1,10,7,91597,0,2,2,1,5,Low,5,3
1490,62,143731,0,0,317690,2,17,6,325823,0,3,4,3,10,High,5,4
1491,51,27493,0,3,40120,1,10,10,176286,0,1,2,2,5,Low,4,1
1492,20,89639,0,2,184556,1,3,6,180669,1,3,1,2,6,Low,1,3
1493,54,120380,1,1,196635,1,2,8,27873,0,2,1,1,4,Low,4,4
1494,60,74383,0,4,342180,2,14,4,401674,0,3,3,4,10,High,5,2
1495,57,22994,0,4,85528,1,9,4,42165,0,3,2,1,6,Low,5,1
1496,43,89280,1,4,191185,2,17,3,92803,0,4,4,1,9,Medium,3,3
1497,40,67234,0,4,189168,1,4,1,331138,0,4,1,3,8,Medium,3,2
1498,61,67291,1,4,15133,1,15,10,412798,1,1,3,4,8,Medium,5,2
1499,56,148674,0,2,142477,0,13,3,365069,0,4,3,3,10,High,5,4
1500,32,112868,0,3,428485,1,19,1,281967,0,4,4,3,11,High,2,3
1501,21,25594,1,1,218482,1,9,6,397947,0,3,2,4,9,Medium,1,1
1502,46,125835,0,0,101993,1,4,8,45856,0,2,1,1,4,Low,4,4
1503,39,27371,0,1,120742,1,8,3,274550,0,4,2,3,9,Medium,3,1
1504,42,67315,0,0,153157,0,15,4,297763,0,3,3,3,9,Medium,3,2
1505,30,103564,0,0,40702,1,14,5,405287,0,3,3,4,10,High,2,3
1506,35,147251,1,1,256147,1,3,7,157924,0,2,1,2,5,Low,2,4
1507,50,121448,1,2,478099,1,17,11,247454,0,1,4,2,7,Medium,4,4
1508,33,99526,2,4,149574,1,8,6,447088,0,3,2,4,9,Medium,2,3
1509,62,132387,1,2,313623,1,14,2,112871,0,4,3,1,8,Medium,5,4
1510,59,36626,0,4,84384,1,13,7,486433,1,2,3,4,9,Medium,5,1
1511,61,106005,0,3,92957,1,15,8,375173,0,2,3,4,9,Medium,5,3
1512,19,126258,0,0,281570,1,11,1,146216,1,4,3,2,9,Medium,1,4
1513,52,125573,0,1,468447,1,15,6,409399,0,3,3,4,10,High,4,4
1514,59,27130,0,3,250579,1,12,11,26074,0,1,3,1,5,Low,5,1
1515,51,26828,2,4,414076,1,9,9,190910,0,2,2,2,6,Low,4,1
1516,47,77514,0,2,314009,0,15,7,221488,1,2,3,2,7,Medium,4,2
1517,30,127148,0,1,52404,1,1,5,17349,1,3,1,1,5,Low,2,4
1518,30,132524,0,0,96246,2,12,10,385304,0,1,3,4,8,Medium,2,4
1519,35,124635,1,3,324567,1,6,11,294637,0,1,2,3,6,Low,2,4
1520,49,72664,1,0,95947,0,1,10,356290,0,1,1,3,5,Low,4,2
1521,49,131701,1,4,472595,1,19,9,145429,1,2,4,2,8,Medium,4,4
1522,52,37883,0,0,36152,1,13,2,9561,0,4,3,1,8,Medium,4,1
1523,56,63059,1,2,479325,0,6,7,493596,0,2,2,4,8,Medium,5,2
1524,63,104078,0,3,371014,0,17,9,78150,0,2,4,1,7,Medium,5,3
1525,46,62932,1,3,297881,1,13,2,331829,1,4,3,3,10,High,4,2
1526,46,149900,0,2,59325,1,9,11,269502,0,1,2,3,6,Low,4,4
1527,61,81269,0,0,174839,1,8,10,430021,0,1,2,4,7,Medium,5,2
1528,33,139850,0,2,229864,1,15,6,147502,0,3,3,2,8,Medium,2,4
1529,61,95986,1,1,238242,1,18,9,283185,1,2,4,3,9,Medium,5,3
1530,64,105959,0,2,439921,0,2,3,116407,0,4,1,1,6,Low,5,3
1531,27,22035,1,0,138074,1,2,8,97262,0,2,1,1,4,Low,2,1
1532,47,129767,0,2,349303,1,11,5,15267,0,3,3,1,7,Medium,4,4
1533,42,60745,0,4,196309,1,1,7,344539,1,2,1,3,6,Low,3,2
1534,56,37241,0,2,383776,0,18,3,211981,1,4,4,2,10,High,5,1
1535,37,72975,0,2,322857,0,7,8,95170,0,2,2,1,5,Low,3,2
1536,22,43154,0,0,46815,1,17,2,471009,1,4,4,4,12,High,1,1
1537,18,45625,0,1,463213,1,16,8,420813,1,2,4,4,10,High,,1
1538,47,64950,1,1,459075,1,7,2,113454,0,4,2,1,7,Medium,4,2
1539,20,118602,0,0,250301,1,7,7,111680,1,2,2,1,5,Low,1,4
1540,62,76396,2,0,199308,1,2,2,160061,0,4,1,2,7,Medium,5,2
1541,31,119227,0,0,354931,0,5,7,286147,0,2,1,3,6,Low,2,4
1542,47,138920,1,4,345387,0,14,1,35169,0,4,3,1,8,Medium,4,4
1543,21,33331,0,3,487869,1,8,6,314415,0,3,2,3,8,Medium,1,1
1544,35,83927,0,2,27743,1,12,10,284105,0,1,3,3,7,Medium,2,2
1545,54,106226,0,0,323883,1,7,7,148218,0,2,2,2,6,Low,4,3
1546,42,104719,0,0,124492,1,6,4,452611,0,3,2,4,9,Medium,3,3
1547,18,83014,1,0,474542,2,13,11,67676,1,1,3,1,5,Low,,2
1548,63,59346,0,1,365300,1,12,11,443453,0,1,3,4,8,Medium,5,2
1549,32,90411,0,0,135275,1,17,1,46030,0,4,4,1,9,Medium,2,3
1550,26,74478,1,2,217204,0,16,6,71091,1,3,4,1,8,Medium,2,2
1551,32,32254,0,0,35339,1,1,4,251611,0,3,1,2,6,Low,2,1
1552,41,75734,1,2,39121,0,7,3,47178,1,4,2,1,7,Medium,3,2
1553,21,48621,0,4,441211,0,3,4,8640,0,3,1,1,5,Low,1,1
1554,29,136490,1,3,450248,0,6,6,395435,0,3,2,4,9,Medium,2,4
1555,54,96441,0,1,381276,1,3,5,182208,0,3,1,2,6,Low,4,3
1556,54,66121,0,2,448047,1,3,2,72448,0,4,1,1,6,Low,4,2
1557,60,147386,0,4,46446,1,8,2,89650,1,4,2,1,7,Medium,5,4
1558,23,101418,2,3,254380,1,14,3,436403,0,4,3,4,11,High,1,3
1559,56,80197,0,3,131530,0,9,11,253125,1,1,2,3,6,Low,5,2
1560,63,104577,0,3,443894,1,5,6,291066,0,3,1,3,7,Medium,5,3
1561,41,114634,1,2,418914,1,15,1,118746,1,4,3,1,8,Medium,3,3
1562,28,138034,2,4,241240,1,17,11,165572,1,1,4,2,7,Medium,2,4
1563,30,62431,1,0,478468,0,10,7,150501,0,2,2,2,6,Low,2,2
1564,51,137637,2,4,363486,1,8,8,119954,1,2,2,1,5,Low,4,4
1565,42,119245,0,4,88404,1,18,7,172756,0,2,4,2,8,Medium,3,4
1566,24,120211,0,4,315062,1,6,11,149759,0,1,2,2,5,Low,1,4
1567,21,24837,1,2,101666,0,17,3,94248,0,4,4,1,9,Medium,1,1
1568,25,131984,1,2,193307,1,4,6,394733,1,3,1,4,8,Medium,1,4
1569,37,110025,0,2,11125,1,15,4,19837,0,3,3,1,7,Medium,3,3
1570,46,103163,0,4,243580,1,10,5,456960,0,3,2,4,9,Medium,4,3
1571,62,91232,1,2,257428,1,13,3,148937,1,4,3,2,9,Medium,5,3
1572,63,68994,0,3,394566,0,1,5,49653,0,3,1,1,5,Low,5,2
1573,27,99079,0,2,498867,0,9,6,214527,0,3,2,2,7,Medium,2,3
1574,60,32615,0,1,183583,1,5,8,171166,1,2,1,2,5,Low,5,1
1575,51,21466,0,2,238084,1,11,6,40569,0,3,3,1,7,Medium,4,1
1576,43,50771,1,2,296190,1,4,9,485688,0,2,1,4,7,Medium,3,1
1577,58,138645,0,2,224368,2,16,10,315931,0,1,4,3,8,Medium,5,4
1578,20,103886,1,2,389762,1,18,10,429177,1,1,4,4,9,Medium,1,3
1579,23,85911,0,1,15114,0,8,10,56186,0,1,2,1,4,Low,1,3
1580,22,118566,0,0,5637,0,2,10,116837,1,1,1,1,3,Low,1,4
1581,22,40746,1,2,43634,0,17,4,212630,1,3,4,2,9,Medium,1,1
1582,64,108422,0,3,355857,2,10,2,20297,0,4,2,1,7,Medium,5,3
1583,40,129884,0,1,40776,1,13,9,323749,1,2,3,3,8,Medium,3,4
1584,26,80739,0,0,159672,2,15,11,87904,0,1,3,1,5,Low,2,2
1585,52,128440,0,2,480003,0,9,3,353163,1,4,2,3,9,Medium,4,4
1586,37,118187,0,0,293953,1,8,11,273607,1,1,2,3,6,Low,3,4
1587,59,93369,1,3,421972,0,6,7,149704,1,2,2,2,6,Low,5,3
1588,52,21893,1,1,457685,0,4,4,427919,0,3,1,4,8,Medium,4,1
1589,35,50573,1,1,43368,0,18,1,382907,0,4,4,4,12,High,2,1
1590,34,116907,0,0,82185,1,3,8,87943,0,2,1,1,4,Low,2,3
1591,41,60874,0,2,394313,1,4,4,51221,0,3,1,1,5,Low,3,2
1592,20,97362,0,4,475118,1,13,11,123585,1,1,3,1,5,Low,1,3
1593,49,119956,0,1,410096,0,11,6,116370,1,3,3,1,7,Medium,4,4
1594,52,107460,0,4,481535,2,8,7,257730,0,2,2,3,7,Medium,4,3
1595,55,147021,0,1,261286,1,14,8,373919,1,2,3,3,8,Medium,4,4
1596,30,138580,2,2,193227,1,14,10,481247,1,1,3,4,8,Medium,2,4
1597,64,53367,0,2,383337,0,16,2,292903,1,4,4,3,11,High,5,2
1598,42,41199,0,1,92762,1,14,9,92000,0,2,3,1,6,Low,3,1
1599,26,136600,1,0,111745,1,1,10,252835,0,1,1,3,5,Low,2,4
1600,21,111404,0,2,332460,0,2,3,328087,0,4,1,3,8,Medium,1,3
1601,31,94328,1,2,75856,1,1,1,198321,0,4,1,2,7,Medium,2,3
1602,54,77724,1,3,406943,1,11,2,353006,0,4,3,3,10,High,4,2
1603,51,106133,2,2,475476,0,6,8,431255,0,2,2,4,8,Medium,4,3
1604,28,56405,0,3,306355,1,15,10,260075,1,1,3,3,7,Medium,2,2
1605,58,118232,1,2,352613,0,12,6,377619,1,3,3,4,10,High,5,4
1606,20,128659,0,2,346074,1,5,11,260179,0,1,1,3,5,Low,1,4
1607,45,35989,1,0,241328,1,12,1,81069,1,4,3,1,8,Medium,3,1
1608,46,48931,0,0,308561,1,14,11,410374,1,1,3,4,8,Medium,4,1
1609,26,29290,0,2,220730,1,14,9,396123,1,2,3,4,9,Medium,2,1
1610,20,58367,0,1,499889,1,19,7,156470,1,2,4,2,8,Medium,1,2
1611,42,141136,0,1,198899,1,5,10,373590,1,1,1,3,5,Low,3,4
1612,51,99878,1,2,429653,1,3,11,217757,0,1,1,2,4,Low,4,3
1613,29,110477,1,1,287663,1,18,3,304855,1,4,4,3,11,High,2,3
1614,59,99481,1,2,275127,1,6,7,198879,0,2,2,2,6,Low,5,3
1615,26,96298,0,0,49656,1,9,6,87688,0,3,2,1,6,Low,2,3
1616,32,146299,1,4,272779,1,7,3,35772,0,4,2,1,7,Medium,2,4
1617,57,50133,0,3,369517,1,18,8,294451,0,2,4,3,9,Medium,5,1
1618,42,132616,1,1,371699,1,2,1,141238,0,4,1,2,7,Medium,3,4
1619,22,125686,2,1,377027,1,10,5,128890,1,3,2,2,7,Medium,1,4
1620,28,47052,0,0,253945,2,12,8,12589,0,2,3,1,6,Low,2,1
1621,51,127286,1,1,155694,1,2,3,184058,0,4,1,2,7,Medium,4,4
1622,41,105489,0,2,240113,1,13,11,398680,0,1,3,4,8,Medium,3,3
1623,32,60475,0,2,79975,0,8,10,7600,0,1,2,1,4,Low,2,2
1624,55,102666,0,4,360589,1,7,11,136988,0,1,2,2,5,Low,4,3
1625,25,116622,0,4,65666,1,3,6,473396,0,3,1,4,8,Medium,1,3
1626,22,77656,1,4,368021,1,8,10,142198,0,1,2,2,5,Low,1,2
1627,43,24633,0,2,323149,1,1,11,405367,0,1,1,4,6,Low,3,1
1628,35,37304,0,4,234501,1,15,2,344340,0,4,3,3,10,High,2,1
1629,23,127573,0,4,112725,1,1,9,263241,0,2,1,3,6,Low,1,4
1630,54,117820,1,2,147475,0,12,2,136137,1,4,3,2,9,Medium,4,4
1631,30,66546,2,0,65477,1,11,5,458162,0,3,3,4,10,High,2,2
1632,45,27008,1,1,497826,1,16,3,358981,0,4,4,3,11,High,3,1
1633,22,68291,1,3,367549,1,4,10,345568,1,1,1,3,5,Low,1,2
1634,30,47405,0,2,70035,1,2,9,215607,0,2,1,2,5,Low,2,1
1635,34,137069,0,2,168975,1,3,9,449272,0,2,1,4,7,Medium,2,4
1636,57,56386,0,3,490705,0,4,7,143265,0,2,1,2,5,Low,5,2
1637,62,110909,0,3,143383,2,18,10,200682,0,1,4,2,7,Medium,5,3
1638,49,40827,1,4,448827,0,12,5,124259,0,3,3,1,7,Medium,4,1
1639,46,53040,0,3,102561,1,1,9,164612,0,2,1,2,5,Low,4,2
1640,20,80354,1,1,25615,2,3,7,81537,1,2,1,1,4,Low,1,2
1641,57,98543,0,1,323952,1,4,2,66434,1,4,1,1,6,Low,5,3
1642,51,38157,0,1,38580,1,6,10,407294,0,1,2,4,7,Medium,4,1
1643,57,117693,0,1,455268,1,17,1,323269,0,4,4,3,11,High,5,4
1644,44,55315,1,1,128731,0,8,10,57960,0,1,2,1,4,Low,3,2
1645,30,55932,1,4,359000,1,18,10,328665,1,1,4,3,8,Medium,2,2
1646,62,41164,1,2,47898,1,16,4,94485,1,3,4,1,8,Medium,5,1
1647,50,34414,0,3,160024,0,6,10,291389,0,1,2,3,6,Low,4,1
1648,23,147597,2,2,87790,1,19,8,252720,0,2,4,3,9,Medium,1,4
1649,41,34327,0,3,20227,1,8,6,220739,0,3,2,2,7,Medium,3,1
1650,36,133880,0,4,411976,1,4,2,37811,0,4,1,1,6,Low,3,4
1651,33,20946,2,4,275970,1,9,5,167615,1,3,2,2,7,Medium,2,1
1652,57,34693,0,0,477691,1,8,9,461157,1,2,2,4,8,Medium,5,1
1653,45,47241,1,0,366116,1,19,6,434826,0,3,4,4,11,High,3,1
1654,50,135194,0,4,350357,1,1,6,402921,1,3,1,4,8,Medium,4,4
1655,58,115790,0,4,458648,0,4,7,154344,1,2,1,2,5,Low,5,3
1656,30,35540,2,3,472212,2,10,11,36834,1,1,2,1,4,Low,2,1
1657,60,92255,0,4,456420,2,8,5,189122,0,3,2,2,7,Medium,5,3
1658,62,84757,1,2,406889,1,3,3,215248,1,4,1,2,7,Medium,5,2
1659,42,61203,0,3,98402,1,12,3,86548,0,4,3,1,8,Medium,3,2
1660,59,45081,1,4,303302,1,9,5,264485,0,3,2,3,8,Medium,5,1
1661,53,81861,0,3,473205,0,3,4,328380,1,3,1,3,7,Medium,4,2
1662,44,31350,0,3,20904,2,4,5,469635,0,3,1,4,8,Medium,3,1
1663,55,75512,0,1,130212,0,6,9,161367,1,2,2,2,6,Low,4,2
1664,24,76809,0,0,151468,1,9,5,218682,1,3,2,2,7,Medium,1,2
